x,y,dbmsnr,hzbnr01,region,land_height,mp_height,bottom_line,t_measuring_depth,date,day,month,year,gw-level,yr_max,yr_max_dist,yr_min,yr_min_dist,yr_avg,yr_avg_dist,yr_avg_abs(dist),temp
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2003,1,10,2003,113.82,115.03,1.21,113.75,0.07,1.28,112.53999999999999,112.53999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2003,1,11,2003,113.91,115.03,1.12,113.75,0.16,1.28,112.63,112.63,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2003,1,12,2003,114.0,115.03,1.03,113.75,0.25,1.28,112.72,112.72,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2004,1,1,2004,114.1,114.94,0.84,113.93,0.17,1.01,113.08999999999999,113.08999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2004,1,2,2004,114.21,114.94,0.73,113.93,0.28,1.01,113.19999999999999,113.19999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2004,1,3,2004,114.38,114.94,0.56,113.93,0.45,1.01,113.36999999999999,113.36999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2004,1,4,2004,114.81,114.94,0.13,113.93,0.88,1.01,113.8,113.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2004,1,5,2004,114.89,114.94,0.05,113.93,0.96,1.01,113.88,113.88,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2004,1,6,2004,114.91,114.94,0.03,113.93,0.98,1.01,113.89999999999999,113.89999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2004,1,7,2004,114.75,114.94,0.19,113.93,0.82,1.01,113.74,113.74,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2004,1,8,2004,114.26,114.94,0.68,113.93,0.33,1.01,113.25,113.25,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2004,1,9,2004,114.02,114.94,0.92,113.93,0.09,1.01,113.00999999999999,113.00999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2004,1,10,2004,114.08,114.94,0.86,113.93,0.15,1.01,113.07,113.07,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2004,1,11,2004,114.18,114.94,0.76,113.93,0.25,1.01,113.17,113.17,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2004,1,12,2004,114.27,114.94,0.67,113.93,0.34,1.01,113.25999999999999,113.25999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2005,1,1,2005,114.34,114.99,0.65,114.13,0.21,0.86,113.48,113.48,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2005,1,2,2005,114.4,114.99,0.59,114.13,0.27,0.86,113.54,113.54,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2005,1,3,2005,114.52,114.99,0.47,114.13,0.39,0.86,113.66,113.66,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2005,1,4,2005,114.62,114.99,0.37,114.13,0.49,0.86,113.76,113.76,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2005,1,5,2005,114.62,114.99,0.37,114.13,0.49,0.86,113.76,113.76,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2005,1,6,2005,114.46,114.99,0.53,114.13,0.33,0.86,113.6,113.6,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2005,1,7,2005,114.25,114.99,0.74,114.13,0.12,0.86,113.39,113.39,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2005,1,8,2005,114.21,114.99,0.78,114.13,0.08,0.86,113.35,113.35,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2005,1,9,2005,114.57,114.99,0.42,114.13,0.44,0.86,113.71,113.71,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2005,1,10,2005,114.55,114.99,0.44,114.13,0.42,0.86,113.69,113.69,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2005,1,11,2005,114.56,114.99,0.43,114.13,0.43,0.86,113.7,113.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2005,1,12,2005,114.8,114.99,0.19,114.13,0.67,0.86,113.94,113.94,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2006,1,1,2006,115.4,115.56,0.16,114.48,0.92,1.08,114.32000000000001,114.32000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2006,1,2,2006,115.32,115.56,0.24,114.48,0.84,1.08,114.24,114.24,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2006,1,3,2006,115.43,115.56,0.13,114.48,0.95,1.08,114.35000000000001,114.35000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2006,1,4,2006,115.35,115.56,0.21,114.48,0.87,1.08,114.27,114.27,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2006,1,5,2006,115.35,115.56,0.21,114.48,0.87,1.08,114.27,114.27,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2006,1,6,2006,115.27,115.56,0.29,114.48,0.79,1.08,114.19,114.19,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2006,1,7,2006,114.83,115.56,0.73,114.48,0.35,1.08,113.75,113.75,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2006,1,8,2006,114.64,115.56,0.92,114.48,0.16,1.08,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2006,1,9,2006,114.53,115.56,1.03,114.48,0.05,1.08,113.45,113.45,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2006,1,10,2006,114.49,115.56,1.07,114.48,0.01,1.08,113.41,113.41,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2006,1,11,2006,114.55,115.56,1.01,114.48,0.07,1.08,113.47,113.47,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2006,1,12,2006,114.62,115.56,0.94,114.48,0.14,1.08,113.54,113.54,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2007,1,1,2007,114.66,115.35,0.69,113.92,0.74,1.43,113.22999999999999,113.22999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2007,1,2,2007,114.75,115.35,0.6,113.92,0.83,1.43,113.32,113.32,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2007,1,3,2007,114.89,115.35,0.46,113.92,0.97,1.43,113.46,113.46,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2007,1,4,2007,115.07,115.35,0.28,113.92,1.15,1.43,113.63999999999999,113.63999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2007,1,5,2007,114.88,115.35,0.47,113.92,0.96,1.43,113.44999999999999,113.44999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2007,1,6,2007,114.57,115.35,0.78,113.92,0.65,1.43,113.13999999999999,113.13999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2007,1,7,2007,114.21,115.35,1.14,113.92,0.29,1.43,112.77999999999999,112.77999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2007,1,8,2007,113.97,115.35,1.38,113.92,0.05,1.43,112.53999999999999,112.53999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2007,1,9,2007,114.41,115.35,0.94,113.92,0.49,1.43,112.97999999999999,112.97999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2007,1,10,2007,114.69,115.35,0.66,113.92,0.77,1.43,113.25999999999999,113.25999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2007,1,11,2007,115.09,115.35,0.26,113.92,1.17,1.43,113.66,113.66,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2007,1,12,2007,115.28,115.35,0.07,113.92,1.36,1.43,113.85,113.85,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2008,1,1,2008,115.28,115.33,0.05,114.59,0.69,0.74,114.54,114.54,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2008,1,2,2008,115.26,115.33,0.07,114.59,0.67,0.74,114.52000000000001,114.52000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2008,1,3,2008,115.24,115.33,0.09,114.59,0.65,0.74,114.5,114.5,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2008,1,4,2008,115.21,115.33,0.12,114.59,0.62,0.74,114.47,114.47,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2008,1,5,2008,115.05,115.33,0.28,114.59,0.46,0.74,114.31,114.31,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2008,1,6,2008,114.93,115.33,0.4,114.59,0.34,0.74,114.19000000000001,114.19000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2008,1,7,2008,114.74,115.33,0.59,114.59,0.15,0.74,114.0,114.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2008,1,8,2008,114.76,115.33,0.57,114.59,0.17,0.74,114.02000000000001,114.02000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2008,1,9,2008,114.62,115.33,0.71,114.59,0.03,0.74,113.88000000000001,113.88000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2008,1,10,2008,114.62,115.33,0.71,114.59,0.03,0.74,113.88000000000001,113.88000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2008,1,11,2008,114.66,115.33,0.67,114.59,0.07,0.74,113.92,113.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2008,1,12,2008,114.75,115.33,0.58,114.59,0.16,0.74,114.01,114.01,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2009,1,1,2009,114.87,115.81,0.94,114.71,0.16,1.1,113.77000000000001,113.77000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2009,1,2,2009,115.19,115.81,0.62,114.71,0.48,1.1,114.09,114.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2009,1,3,2009,115.74,115.81,0.07,114.71,1.03,1.1,114.64,114.64,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2009,1,4,2009,115.66,115.81,0.15,114.71,0.95,1.1,114.56,114.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2009,1,5,2009,115.18,115.81,0.63,114.71,0.47,1.1,114.08000000000001,114.08000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2009,1,6,2009,115.1,115.81,0.71,114.71,0.39,1.1,114.0,114.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2009,1,7,2009,115.22,115.81,0.59,114.71,0.51,1.1,114.12,114.12,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2009,1,8,2009,114.91,115.81,0.9,114.71,0.2,1.1,113.81,113.81,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2009,1,9,2009,114.79,115.81,1.02,114.71,0.08,1.1,113.69000000000001,113.69000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2009,1,10,2009,114.72,115.81,1.09,114.71,0.01,1.1,113.62,113.62,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2009,1,11,2009,114.82,115.81,0.99,114.71,0.11,1.1,113.72,113.72,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2009,1,12,2009,114.96,115.81,0.85,114.71,0.25,1.1,113.86,113.86,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2010,1,1,2010,115.21,115.7,0.49,115.01,0.2,0.69,114.52,114.52,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2010,1,2,2010,115.3,115.7,0.4,115.01,0.29,0.69,114.61,114.61,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2010,1,3,2010,115.34,115.7,0.36,115.01,0.33,0.69,114.65,114.65,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2010,1,4,2010,115.34,115.7,0.36,115.01,0.33,0.69,114.65,114.65,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2010,1,5,2010,115.39,115.7,0.31,115.01,0.38,0.69,114.7,114.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2010,1,6,2010,115.58,115.7,0.12,115.01,0.57,0.69,114.89,114.89,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2010,1,7,2010,115.2,115.7,0.5,115.01,0.19,0.69,114.51,114.51,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2010,1,8,2010,115.04,115.7,0.66,115.01,0.03,0.69,114.35000000000001,114.35000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2010,1,9,2010,115.15,115.7,0.55,115.01,0.14,0.69,114.46000000000001,114.46000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2010,1,10,2010,115.42,115.7,0.28,115.01,0.41,0.69,114.73,114.73,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2010,1,11,2010,115.4,115.7,0.3,115.01,0.39,0.69,114.71000000000001,114.71000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2010,1,12,2010,115.61,115.7,0.09,115.01,0.6,0.69,114.92,114.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2011,1,1,2011,115.65,115.69,0.04,114.45,1.2,1.24,114.41000000000001,114.41000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2011,1,2,2011,115.55,115.69,0.14,114.45,1.1,1.24,114.31,114.31,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2011,1,3,2011,115.52,115.69,0.17,114.45,1.07,1.24,114.28,114.28,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2011,1,4,2011,115.51,115.69,0.18,114.45,1.06,1.24,114.27000000000001,114.27000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2011,1,5,2011,115.28,115.69,0.41,114.45,0.83,1.24,114.04,114.04,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2011,1,6,2011,114.99,115.69,0.7,114.45,0.54,1.24,113.75,113.75,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2011,1,7,2011,114.73,115.69,0.96,114.45,0.28,1.24,113.49000000000001,113.49000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2011,1,8,2011,114.7,115.69,0.99,114.45,0.25,1.24,113.46000000000001,113.46000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2011,1,9,2011,114.52,115.69,1.17,114.45,0.07,1.24,113.28,113.28,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2011,1,10,2011,114.5,115.69,1.19,114.45,0.05,1.24,113.26,113.26,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2011,1,11,2011,114.54,115.69,1.15,114.45,0.09,1.24,113.30000000000001,113.30000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2011,1,12,2011,114.58,115.69,1.11,114.45,0.13,1.24,113.34,113.34,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2012,1,1,2012,114.65,114.77,0.12,113.94,0.71,0.83,113.82000000000001,113.82000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2012,1,2,2012,114.73,114.77,0.04,113.94,0.79,0.83,113.9,113.9,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2012,1,3,2012,114.76,114.77,0.01,113.94,0.82,0.83,113.93,113.93,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2012,1,4,2012,114.75,114.77,0.02,113.94,0.81,0.83,113.92,113.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2012,1,5,2012,114.6,114.77,0.17,113.94,0.66,0.83,113.77,113.77,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2012,1,6,2012,114.45,114.77,0.32,113.94,0.51,0.83,113.62,113.62,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2012,1,7,2012,114.27,114.77,0.5,113.94,0.33,0.83,113.44,113.44,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2012,1,8,2012,114.14,114.77,0.63,113.94,0.2,0.83,113.31,113.31,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2012,1,9,2012,113.96,114.77,0.81,113.94,0.02,0.83,113.13,113.13,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2012,1,10,2012,113.99,114.77,0.78,113.94,0.05,0.83,113.16,113.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2012,1,11,2012,114.16,114.77,0.61,113.94,0.22,0.83,113.33,113.33,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2012,1,12,2012,114.29,114.77,0.48,113.94,0.35,0.83,113.46000000000001,113.46000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2013,1,1,2013,114.49,116.13,1.64,114.29,0.2,1.84,112.64999999999999,112.64999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2013,1,2,2013,115.2,116.13,0.93,114.29,0.91,1.84,113.36,113.36,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2013,1,3,2013,115.76,116.13,0.37,114.29,1.47,1.84,113.92,113.92,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2013,1,4,2013,116.0,116.13,0.13,114.29,1.71,1.84,114.16,114.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2013,1,5,2013,115.63,116.13,0.5,114.29,1.34,1.84,113.78999999999999,113.78999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2013,1,6,2013,115.39,116.13,0.74,114.29,1.1,1.84,113.55,113.55,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2013,1,7,2013,114.87,116.13,1.26,114.29,0.58,1.84,113.03,113.03,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2013,1,8,2013,114.38,116.13,1.75,114.29,0.09,1.84,112.53999999999999,112.53999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2013,1,9,2013,114.38,116.13,1.75,114.29,0.09,1.84,112.53999999999999,112.53999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2013,1,10,2013,114.46,116.13,1.67,114.29,0.17,1.84,112.61999999999999,112.61999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2013,1,11,2013,114.64,116.13,1.49,114.29,0.35,1.84,112.8,112.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2013,1,12,2013,114.92,116.13,1.21,114.29,0.63,1.84,113.08,113.08,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2014,1,1,2014,114.93,116.01,1.08,114.45,0.48,1.56,113.37,113.37,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2014,1,2,2014,115.02,116.01,0.99,114.45,0.57,1.56,113.46,113.46,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2014,1,3,2014,115.16,116.01,0.85,114.45,0.71,1.56,113.6,113.6,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2014,1,4,2014,115.04,116.01,0.97,114.45,0.59,1.56,113.48,113.48,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2014,1,5,2014,115.14,116.01,0.87,114.45,0.69,1.56,113.58,113.58,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2014,1,6,2014,114.91,116.01,1.1,114.45,0.46,1.56,113.35,113.35,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2014,1,7,2014,114.56,116.01,1.45,114.45,0.11,1.56,113.0,113.0,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2014,1,8,2014,114.65,116.01,1.36,114.45,0.2,1.56,113.09,113.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2014,1,9,2014,115.36,116.01,0.65,114.45,0.91,1.56,113.8,113.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2014,1,10,2014,115.72,116.01,0.29,114.45,1.27,1.56,114.16,114.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2014,1,11,2014,115.6,116.01,0.41,114.45,1.15,1.56,114.03999999999999,114.03999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2014,1,12,2014,115.72,116.01,0.29,114.45,1.27,1.56,114.16,114.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2015,1,1,2015,115.67,115.89,0.22,114.28,1.39,1.61,114.06,114.06,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2015,1,2,2015,115.79,115.89,0.1,114.28,1.51,1.61,114.18,114.18,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2015,1,3,2015,115.77,115.89,0.12,114.28,1.49,1.61,114.16,114.16,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2015,1,4,2015,115.52,115.89,0.37,114.28,1.24,1.61,113.91,113.91,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2015,1,5,2015,115.37,115.89,0.52,114.28,1.09,1.61,113.76,113.76,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2015,1,6,2015,115.17,115.89,0.72,114.28,0.89,1.61,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2015,1,7,2015,114.71,115.89,1.18,114.28,0.43,1.61,113.1,113.1,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2015,1,8,2015,114.4,115.89,1.49,114.28,0.12,1.61,112.79,112.79,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2015,1,9,2015,114.31,115.89,1.58,114.28,0.03,1.61,112.7,112.7,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2015,1,10,2015,114.44,115.89,1.45,114.28,0.16,1.61,112.83,112.83,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2015,1,11,2015,114.72,115.89,1.17,114.28,0.44,1.61,113.11,113.11,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2015,1,12,2015,114.78,115.89,1.11,114.28,0.5,1.61,113.17,113.17,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2016,1,1,2016,114.82,115.41,0.59,114.39,0.43,1.02,113.8,113.8,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2016,1,2,2016,115.12,115.41,0.29,114.39,0.73,1.02,114.10000000000001,114.10000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2016,1,3,2016,115.35,115.41,0.06,114.39,0.96,1.02,114.33,114.33,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.04.2016,1,4,2016,115.2,115.41,0.21,114.39,0.81,1.02,114.18,114.18,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.05.2016,1,5,2016,115.15,115.41,0.26,114.39,0.76,1.02,114.13000000000001,114.13000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.06.2016,1,6,2016,115.11,115.41,0.3,114.39,0.72,1.02,114.09,114.09,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.07.2016,1,7,2016,114.73,115.41,0.68,114.39,0.34,1.02,113.71000000000001,113.71000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.08.2016,1,8,2016,114.53,115.41,0.88,114.39,0.14,1.02,113.51,113.51,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.09.2016,1,9,2016,114.44,115.41,0.97,114.39,0.05,1.02,113.42,113.42,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.10.2016,1,10,2016,114.43,115.41,0.98,114.39,0.04,1.02,113.41000000000001,113.41000000000001,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.11.2016,1,11,2016,114.58,115.41,0.83,114.39,0.19,1.02,113.56,113.56,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.12.2016,1,12,2016,114.69,115.41,0.72,114.39,0.3,1.02,113.67,113.67,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.01.2017,1,1,2017,114.71,114.86,0.15,113.88,0.83,0.98,113.72999999999999,113.72999999999999,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.02.2017,1,2,2017,114.73,114.86,0.13,113.88,0.85,0.98,113.75,113.75,
677201.49,437179.1,1002003,305524,Burgenland,119.48,119.73,110.59,,01.03.2017,1,3,2017,114.82,114.86,0.04,113.88,0.94,0.98,113.83999999999999,113.83999999999999,
